Player Name,Location X,Location Y,Model Prediction,Actual Outcome
Draymond Green,67.0,262.0,1.0,1.0
Amir Johnson,67.0,274.0,1.0,0.0
Gorgui Dieng,107.0,252.0,0.0,0.0
Otto Porter Jr.,861.0,153.0,0.0,0.0
Demar Derozan,180.0,260.0,1.0,1.0
Anthony Bennett,895.0,491.0,1.0,1.0
Anthony Davis,833.0,383.0,0.0,1.0
Dario Saric,635.0,290.0,1.0,1.0
Andrew Wiggins,45.0,246.0,1.0,0.0
Kevin Seraphin,52.0,250.0,1.0,1.0
Paul George,25.0,483.0,0.0,0.0
George Niang,106.0,227.0,0.0,0.0
Alex Len,52.0,250.0,1.0,1.0
Kawhi Leonard,887.0,256.0,1.0,0.0
Anthony Davis,888.0,250.0,1.0,1.0
Derrick Rose,72.0,241.0,1.0,0.0
Lamarcus Aldridge,58.0,244.0,0.0,1.0
Anthony Davis,89.0,49.0,0.0,0.0
Dorian Finney-Smith,666.0,143.0,0.0,0.0
Gary Harris,53.0,15.0,1.0,0.0
Julius Randle,94.0,251.0,1.0,1.0
Rondae Hollis-Jefferson,53.0,241.0,1.0,0.0
Tony Parker,112.0,280.0,0.0,1.0
Andre Roberson,895.0,254.0,1.0,1.0
Mike Conley,842.0,382.0,1.0,0.0
Dennis Schroder,887.0,223.0,1.0,1.0
Andrew Nicholson,46.0,236.0,0.0,1.0
Sean Kilpatrick,226.0,244.0,0.0,0.0
Jamychal Green,82.0,491.0,0.0,0.0
Eric Bledsoe,58.0,265.0,0.0,1.0
Lucas Nogueira,52.0,250.0,1.0,1.0
Avery Bradley,684.0,272.0,0.0,0.0
Matthew Dellavedova,657.0,398.0,0.0,0.0
Willie Reed,878.0,261.0,0.0,1.0
Tim Frazier,194.0,279.0,0.0,0.0
Deandre Jordan,888.0,250.0,1.0,1.0
Bojan Bogdanovic,900.0,487.0,0.0,0.0
Rodney Mcgruder,50.0,13.0,1.0,0.0
Serge Ibaka,102.0,203.0,0.0,1.0
Elfrid Payton,733.0,360.0,0.0,1.0
Maurice Harkless,62.0,249.0,0.0,0.0
Tomas Satoransky,889.0,241.0,0.0,1.0
Demarcus Cousins,295.0,189.0,0.0,1.0
Devin Booker,45.0,272.0,1.0,1.0
Damian Lillard,59.0,265.0,1.0,1.0
Aaron Brooks,632.0,288.0,0.0,0.0
Ian Clark,715.0,181.0,1.0,0.0
Cj Mccollum,657.0,128.0,0.0,1.0
Boris Diaw,249.0,357.0,0.0,0.0
Demarre Carroll,210.0,66.0,1.0,0.0
Tyler Johnson,681.0,109.0,0.0,0.0
Shaun Livingston,64.0,248.0,1.0,1.0
Tj Warren,58.0,259.0,1.0,1.0
Caris Levert,264.0,131.0,1.0,0.0
Trey Burke,197.0,447.0,0.0,1.0
Jeremy Lin,873.0,256.0,1.0,1.0
Jordan Clarkson,652.0,393.0,0.0,1.0
Jeff Teague,113.0,364.0,0.0,0.0
Troy Daniels,295.0,149.0,1.0,0.0
Paul Millsap,77.0,256.0,1.0,1.0
Paul Millsap,661.0,354.0,0.0,0.0
Alex Abrines,133.0,41.0,0.0,0.0
Nikola Jokic,699.0,251.0,0.0,0.0
Gorgui Dieng,77.0,234.0,1.0,0.0
Joffrey Lauvergne,279.0,164.0,0.0,0.0
Jahlil Okafor,878.0,240.0,1.0,1.0
Kent Bazemore,62.0,210.0,1.0,0.0
Jae Crowder,62.0,28.0,1.0,1.0
Demar Derozan,842.0,176.0,1.0,1.0
Mason Plumlee,851.0,177.0,0.0,1.0
Nikola Vucevic,873.0,125.0,0.0,0.0
Jordan Clarkson,829.0,371.0,1.0,0.0
Jeff Green,82.0,67.0,1.0,0.0
Ty Lawson,666.0,364.0,1.0,0.0
Thabo Sefolosha,881.0,233.0,0.0,1.0
Buddy Hield,876.0,226.0,1.0,1.0
Wesley Matthews,298.0,306.0,0.0,0.0
E'Twaun Moore,858.0,331.0,0.0,0.0
Bobby Portis,853.0,264.0,1.0,0.0
Richaun Holmes,642.0,236.0,1.0,0.0
Nikola Vucevic,828.0,205.0,1.0,0.0
Nikola Vucevic,637.0,244.0,0.0,1.0
Wayne Ellington,696.0,403.0,1.0,0.0
Kyle Anderson,887.0,246.0,1.0,1.0
Dante Cunningham,254.0,277.0,1.0,1.0
Damian Lillard,269.0,74.0,0.0,0.0
Andrew Wiggins,64.0,220.0,1.0,1.0
Sean Kilpatrick,887.0,235.0,1.0,1.0
Demar Derozan,774.0,190.0,1.0,0.0
Goran Dragic,889.0,259.0,1.0,1.0
Enes Kanter,180.0,140.0,1.0,0.0
Mike Conley,157.0,305.0,0.0,0.0
Luke Babbitt,67.0,243.0,1.0,0.0
Dennis Schroder,889.0,254.0,1.0,1.0
Russell Westbrook,133.0,354.0,0.0,0.0
Marquese Chriss,77.0,282.0,0.0,0.0
Tj Warren,881.0,166.0,0.0,1.0
Ron Baker,45.0,265.0,1.0,0.0
Jamal Crawford,220.0,161.0,1.0,1.0
Troy Williams,67.0,264.0,1.0,1.0
Devin Booker,573.0,174.0,0.0,1.0
Blake Griffin,53.0,172.0,0.0,0.0
Malcolm Delaney,809.0,84.0,0.0,1.0
Glenn Robinson Iii,750.0,107.0,0.0,1.0
Wilson Chandler,84.0,280.0,0.0,1.0
Cory Joseph,686.0,95.0,0.0,0.0
Nikola Jokic,295.0,331.0,0.0,0.0
Alec Burks,858.0,174.0,0.0,1.0
Gerald Henderson,67.0,85.0,1.0,0.0
Andrew Wiggins,249.0,319.0,0.0,1.0
Jabari Parker,52.0,250.0,1.0,1.0
Pau Gasol,822.0,240.0,1.0,0.0
Kawhi Leonard,220.0,347.0,0.0,0.0
Arron Afflalo,887.0,241.0,1.0,1.0
Jason Terry,900.0,488.0,0.0,0.0
Brandon Rush,876.0,485.0,0.0,0.0
Evan Turner,799.0,244.0,1.0,1.0
James Young,251.0,238.0,0.0,0.0
Kawhi Leonard,769.0,342.0,1.0,1.0
Shelvin Mack,298.0,158.0,0.0,0.0
Blake Griffin,865.0,265.0,0.0,0.0
Cory Joseph,681.0,115.0,0.0,1.0
Sean Kilpatrick,82.0,308.0,1.0,0.0
Wilson Chandler,833.0,300.0,0.0,0.0
Patrick Beverley,773.0,32.0,1.0,0.0
Derrick Rose,876.0,311.0,1.0,1.0
Jahlil Okafor,792.0,264.0,0.0,1.0
Meyers Leonard,802.0,25.0,0.0,0.0
E'Twaun Moore,103.0,210.0,0.0,0.0
Victor Oladipo,890.0,225.0,0.0,1.0
Jabari Parker,53.0,259.0,1.0,1.0
Timothe Luwawu-Cabarrot,58.0,262.0,0.0,1.0
Rondae Hollis-Jefferson,886.0,254.0,1.0,1.0
Jimmy Butler,249.0,92.0,0.0,0.0
Bradley Beal,112.0,90.0,1.0,1.0
Marcin Gortat,878.0,230.0,1.0,1.0
Dirk Nowitzki,853.0,410.0,1.0,1.0
Kyle Lowry,303.0,143.0,0.0,0.0
Demarre Carroll,689.0,393.0,0.0,1.0
Tj Mcconnell,77.0,375.0,1.0,0.0
Evan Turner,77.0,305.0,0.0,0.0
Jimmy Butler,246.0,403.0,0.0,1.0
Jeff Teague,873.0,264.0,0.0,1.0
Rudy Gobert,52.0,250.0,1.0,1.0
Pat Connaughton,64.0,239.0,0.0,1.0
Dante Cunningham,72.0,9.0,1.0,1.0
Shabazz Muhammad,637.0,297.0,1.0,0.0
Eric Gordon,711.0,59.0,0.0,0.0
Marcin Gortat,878.0,246.0,1.0,1.0
Richaun Holmes,655.0,315.0,0.0,1.0
Robin Lopez,686.0,236.0,1.0,1.0
Langston Galloway,809.0,74.0,0.0,0.0
Cj Watson,46.0,74.0,1.0,1.0
Javale Mcgee,64.0,223.0,1.0,0.0
Thaddeus Young,54.0,252.0,0.0,0.0
Joe Harris,67.0,267.0,1.0,0.0
Isaiah Whitehead,866.0,204.0,0.0,1.0
E'Twaun Moore,876.0,27.0,0.0,1.0
Jabari Parker,67.0,251.0,1.0,0.0
Arron Afflalo,62.0,406.0,0.0,1.0
Serge Ibaka,62.0,326.0,0.0,1.0
Kawhi Leonard,51.0,107.0,1.0,0.0
Jose Calderon,74.0,84.0,0.0,1.0
Javale Mcgee,652.0,163.0,0.0,0.0
Patty Mills,58.0,264.0,1.0,1.0
Norman Powell,848.0,246.0,1.0,1.0
Paul Millsap,293.0,292.0,0.0,0.0
Marreese Speights,303.0,234.0,0.0,0.0
Tyler Johnson,871.0,262.0,1.0,1.0
Cory Joseph,868.0,311.0,0.0,1.0
Shelvin Mack,719.0,395.0,0.0,1.0
Isaiah Canaan,861.0,320.0,0.0,0.0
Jarell Martin,886.0,246.0,0.0,1.0
Derrick Williams,882.0,336.0,1.0,1.0
Ricky Rubio,681.0,379.0,1.0,1.0
Shabazz Muhammad,52.0,250.0,1.0,1.0
Jeff Green,679.0,77.0,0.0,0.0
Aaron Brooks,832.0,266.0,1.0,1.0
Lance Thomas,657.0,333.0,0.0,1.0
Jrue Holiday,216.0,117.0,0.0,0.0
Nick Young,733.0,454.0,0.0,1.0
Joel Embiid,730.0,246.0,0.0,0.0
Justin Hamilton,293.0,280.0,0.0,0.0
Jonas Valanciunas,868.0,220.0,1.0,1.0
Skal Labissiere,200.0,153.0,1.0,1.0
Norman Powell,753.0,241.0,0.0,0.0
Devin Booker,274.0,375.0,1.0,0.0
Aaron Gordon,876.0,241.0,1.0,1.0
Vince Carter,274.0,143.0,0.0,0.0
Jonas Valanciunas,838.0,250.0,0.0,0.0
Devin Booker,195.0,100.0,0.0,1.0
Amir Johnson,92.0,259.0,1.0,1.0
Isaiah Thomas,701.0,77.0,0.0,1.0
Matthew Dellavedova,94.0,293.0,0.0,0.0
Cj Mccollum,92.0,262.0,0.0,0.0
Terrence Ross,112.0,488.0,1.0,0.0
Ricky Rubio,822.0,451.0,0.0,0.0
Greg Monroe,890.0,284.0,1.0,1.0
Jason Smith,180.0,375.0,0.0,0.0
Kent Bazemore,270.0,300.0,0.0,0.0
Gerald Henderson,814.0,118.0,0.0,0.0
Thon Maker,113.0,184.0,0.0,1.0
Luol Deng,779.0,17.0,0.0,0.0
Dario Saric,774.0,200.0,0.0,0.0
Joel Anthony,822.0,166.0,1.0,0.0
Troy Williams,724.0,69.0,0.0,0.0
Bradley Beal,843.0,240.0,1.0,0.0
Russell Westbrook,285.0,336.0,1.0,0.0
Patrick Patterson,185.0,41.0,1.0,0.0
Avery Bradley,151.0,383.0,0.0,1.0
Emmanuel Mudiay,843.0,321.0,0.0,1.0
Meyers Leonard,645.0,256.0,1.0,0.0
Alec Burks,72.0,383.0,1.0,0.0
Giannis Antetokounmpo,890.0,252.0,1.0,0.0
Kelly Olynyk,637.0,261.0,1.0,1.0
Nicolas Brussino,720.0,153.0,0.0,1.0
Darren Collison,200.0,256.0,1.0,0.0
Patrick Beverley,293.0,324.0,1.0,0.0
Will Barton,833.0,250.0,0.0,0.0
John Wall,760.0,109.0,1.0,1.0
Gerald Green,637.0,310.0,0.0,1.0
Alec Burks,809.0,375.0,0.0,0.0
Goran Dragic,686.0,248.0,0.0,1.0
Zach Lavine,210.0,66.0,1.0,1.0
Zach Lavine,858.0,485.0,0.0,0.0
Myles Turner,838.0,297.0,1.0,0.0
Jeff Teague,103.0,267.0,0.0,0.0
James Harden,887.0,252.0,1.0,0.0
Allen Crabbe,876.0,321.0,1.0,1.0
Robert Covington,274.0,108.0,0.0,0.0
Tomas Satoransky,210.0,162.0,1.0,1.0
Dante Cunningham,888.0,250.0,1.0,1.0
Dorian Finney-Smith,295.0,272.0,0.0,0.0
Damian Lillard,269.0,117.0,0.0,0.0
Brandon Ingram,54.0,483.0,0.0,1.0
Jae Crowder,56.0,261.0,0.0,0.0
Robin Lopez,882.0,226.0,1.0,0.0
Markieff Morris,630.0,248.0,0.0,0.0
Evan Turner,151.0,300.0,0.0,0.0
Anthony Davis,694.0,99.0,0.0,0.0
Russell Westbrook,876.0,249.0,1.0,1.0
Evan Fournier,890.0,338.0,0.0,0.0
Taj Gibson,92.0,274.0,0.0,1.0
Elfrid Payton,889.0,241.0,0.0,0.0
Matthew Dellavedova,789.0,212.0,1.0,1.0
Dirk Nowitzki,720.0,146.0,0.0,1.0
Tony Snell,905.0,17.0,1.0,1.0
Zach Randolph,72.0,401.0,0.0,1.0
Jabari Parker,887.0,254.0,0.0,1.0
Sergio Rodriguez,251.0,387.0,1.0,0.0
Julius Randle,888.0,250.0,1.0,1.0
Brook Lopez,77.0,277.0,1.0,1.0
Demarcus Cousins,126.0,25.0,0.0,0.0
Evan Turner,67.0,346.0,0.0,1.0
Doug Mcdermott,89.0,269.0,0.0,0.0
Deandre Jordan,873.0,233.0,1.0,1.0
Tj Mcconnell,851.0,313.0,0.0,0.0
Rondae Hollis-Jefferson,58.0,251.0,1.0,1.0
Courtney Lee,890.0,241.0,1.0,0.0
Jonas Valanciunas,79.0,231.0,1.0,1.0
Kyle Lowry,151.0,360.0,0.0,0.0
James Harden,642.0,331.0,0.0,1.0
Jakob Poeltl,70.0,255.0,0.0,0.0
Patrick Mccaw,274.0,130.0,0.0,1.0
Karl-Anthony Towns,254.0,393.0,0.0,0.0
Chandler Parsons,666.0,359.0,0.0,0.0
Kent Bazemore,878.0,205.0,1.0,1.0
Jamal Crawford,730.0,284.0,0.0,1.0
Anthony Tolliver,52.0,250.0,1.0,1.0
Pau Gasol,269.0,153.0,0.0,1.0
Rashad Vaughn,185.0,372.0,1.0,0.0
Jakob Poeltl,62.0,267.0,1.0,0.0
Alec Burks,814.0,285.0,1.0,0.0
Tyler Zeller,886.0,156.0,0.0,0.0
Demarcus Cousins,50.0,274.0,0.0,1.0
Carmelo Anthony,220.0,66.0,0.0,0.0
Greg Monroe,61.0,263.0,0.0,0.0
Timofey Mozgov,861.0,194.0,0.0,0.0
Tyler Ulis,647.0,347.0,0.0,0.0
Courtney Lee,64.0,261.0,1.0,1.0
Rodney Stuckey,660.0,341.0,0.0,0.0
Avery Bradley,706.0,166.0,0.0,1.0
Kent Bazemore,851.0,279.0,0.0,1.0
Monta Ellis,190.0,321.0,0.0,0.0
Yogi Ferrell,290.0,185.0,0.0,0.0
Alex Len,833.0,109.0,1.0,0.0
Dwight Howard,67.0,265.0,1.0,1.0
Troy Daniels,699.0,421.0,0.0,0.0
Patty Mills,58.0,262.0,0.0,1.0
John Wall,53.0,223.0,1.0,1.0
Kent Bazemore,53.0,249.0,1.0,1.0
Jaylen Brown,878.0,238.0,1.0,0.0
Cristiano Felicio,52.0,250.0,1.0,1.0
Mirza Teletovic,35.0,20.0,0.0,0.0
Justin Hamilton,40.0,234.0,1.0,1.0
Karl-Anthony Towns,50.0,259.0,1.0,1.0
Demarcus Cousins,868.0,248.0,1.0,1.0
Cristiano Felicio,53.0,282.0,1.0,1.0
Josh Mcroberts,53.0,267.0,1.0,0.0
Tony Parker,882.0,272.0,0.0,1.0
Glenn Robinson Iii,107.0,483.0,0.0,1.0
Corey Brewer,67.0,482.0,1.0,0.0
Goran Dragic,868.0,261.0,0.0,1.0
Yogi Ferrell,259.0,53.0,0.0,0.0
Cj Mccollum,288.0,305.0,0.0,0.0
Alex Len,59.0,237.0,0.0,1.0
Klay Thompson,578.0,316.0,0.0,0.0
Danilo Gallinari,846.0,141.0,0.0,0.0
Langston Galloway,67.0,260.0,0.0,0.0
Greg Monroe,887.0,275.0,1.0,1.0
Shawn Long,883.0,87.0,0.0,1.0
Giannis Antetokounmpo,881.0,249.0,1.0,1.0
Isaiah Whitehead,274.0,396.0,0.0,0.0
Jeremy Lin,861.0,477.0,0.0,0.0
Jaylen Brown,661.0,97.0,0.0,0.0
Jaylen Brown,302.0,222.0,0.0,0.0
Thon Maker,87.0,319.0,0.0,0.0
Matt Barnes,131.0,9.0,0.0,1.0
Jimmy Butler,765.0,177.0,1.0,0.0
Dwight Howard,67.0,243.0,1.0,1.0
Manu Ginobili,691.0,416.0,0.0,1.0
Jj Redick,750.0,87.0,1.0,1.0
Jonas Valanciunas,714.0,246.0,0.0,1.0
Jeff Withey,888.0,250.0,1.0,1.0
Rodney Mcgruder,645.0,246.0,1.0,0.0
Kyle Korver,288.0,154.0,0.0,1.0
Guillermo Hernangomez,740.0,254.0,1.0,1.0
Kevon Looney,52.0,250.0,1.0,1.0
Jared Dudley,53.0,490.0,0.0,0.0
Patrick Beverley,686.0,143.0,1.0,0.0
Kawhi Leonard,303.0,228.0,0.0,0.0
Justise Winslow,769.0,184.0,1.0,0.0
John Wall,886.0,266.0,1.0,1.0
Willie Reed,107.0,274.0,0.0,0.0
Dwight Powell,876.0,15.0,0.0,0.0
Isaiah Thomas,488.0,53.0,0.0,0.0
Lucas Nogueira,52.0,250.0,1.0,1.0
Manu Ginobili,647.0,315.0,0.0,1.0
Jaylen Brown,887.0,241.0,1.0,0.0
Andre Roberson,882.0,257.0,1.0,1.0
Terrence Ross,51.0,485.0,1.0,0.0
Rodney Mcgruder,882.0,238.0,1.0,1.0
Cj Miles,216.0,460.0,0.0,1.0
Cory Joseph,102.0,177.0,0.0,1.0
Tony Allen,878.0,251.0,1.0,1.0
Devin Booker,890.0,482.0,1.0,0.0
Jabari Parker,745.0,40.0,0.0,0.0
Russell Westbrook,205.0,208.0,0.0,1.0
Jerami Grant,876.0,23.0,1.0,1.0
Reggie Williams,146.0,23.0,1.0,0.0
D.J. Augustin,313.0,243.0,0.0,1.0
Nikola Vucevic,807.0,383.0,1.0,1.0
Jeff Teague,878.0,261.0,0.0,1.0
Thomas Robinson,886.0,247.0,1.0,1.0
Langston Galloway,229.0,437.0,1.0,0.0
Thomas Robinson,59.0,302.0,1.0,1.0
Ersan Ilyasova,882.0,241.0,1.0,0.0
Deron Williams,686.0,107.0,1.0,0.0
Isaiah Thomas,318.0,364.0,0.0,0.0
Demarcus Cousins,200.0,59.0,1.0,0.0
Kyle Lowry,283.0,398.0,0.0,0.0
James Harden,62.0,267.0,1.0,0.0
George Hill,244.0,97.0,0.0,0.0
Marc Gasol,92.0,182.0,0.0,0.0
Taj Gibson,52.0,250.0,1.0,1.0
Jimmy Butler,843.0,360.0,0.0,0.0
Patrick Beverley,76.0,478.0,1.0,0.0
Tim Hardaway Jr.,156.0,259.0,0.0,0.0
Will Barton,863.0,380.0,1.0,0.0
Isaiah Thomas,878.0,267.0,1.0,1.0
Marc Gasol,58.0,94.0,0.0,0.0
Tomas Satoransky,720.0,115.0,0.0,1.0
Trevor Booker,74.0,213.0,0.0,0.0
Ricky Rubio,92.0,54.0,0.0,1.0
Nick Young,126.0,478.0,0.0,0.0
Matt Barnes,59.0,246.0,0.0,0.0
Demarcus Cousins,890.0,244.0,1.0,1.0
Devin Booker,876.0,233.0,1.0,0.0
Chris Paul,67.0,250.0,1.0,0.0
Timofey Mozgov,886.0,225.0,0.0,0.0
Paul Millsap,878.0,71.0,0.0,0.0
Mirza Teletovic,205.0,54.0,0.0,1.0
Nik Stauskas,288.0,161.0,0.0,0.0
Lou Williams,824.0,223.0,0.0,0.0
Matthew Dellavedova,50.0,9.0,0.0,0.0
Goran Dragic,98.0,233.0,1.0,0.0
Jared Dudley,53.0,251.0,1.0,1.0
George Hill,706.0,220.0,0.0,1.0
Will Barton,842.0,357.0,0.0,0.0
Anthony Davis,74.0,398.0,0.0,1.0
D'Angelo Russell,52.0,10.0,1.0,0.0
Domantas Sabonis,50.0,478.0,0.0,0.0
Joakim Noah,54.0,239.0,0.0,1.0
James Harden,279.0,341.0,1.0,1.0
Danny Green,866.0,328.0,1.0,1.0
Wilson Chandler,837.0,269.0,0.0,1.0
Al Horford,853.0,164.0,0.0,0.0
Enes Kanter,112.0,102.0,0.0,1.0
Kosta Koufos,873.0,217.0,0.0,1.0
Bismack Biyombo,52.0,250.0,1.0,1.0
Timofey Mozgov,886.0,340.0,0.0,1.0
Aaron Gordon,58.0,352.0,0.0,1.0
Joffrey Lauvergne,645.0,270.0,0.0,0.0
Javale Mcgee,878.0,246.0,1.0,0.0
Derrick Favors,828.0,401.0,0.0,0.0
Brook Lopez,45.0,254.0,0.0,1.0
Rudy Gay,868.0,223.0,0.0,1.0
Luc Mbah A Moute,58.0,269.0,0.0,1.0
Tyler Johnson,833.0,182.0,0.0,1.0
Malcolm Brogdon,652.0,146.0,1.0,1.0
Doug Mcdermott,264.0,390.0,0.0,1.0
Taurean Prince,873.0,482.0,1.0,1.0
Wayne Ellington,895.0,485.0,0.0,1.0
Carmelo Anthony,52.0,250.0,1.0,1.0
Danny Green,853.0,215.0,1.0,0.0
Devin Harris,295.0,306.0,0.0,1.0
D.J. Augustin,784.0,208.0,0.0,0.0
Semaj Christon,67.0,259.0,1.0,1.0
Quincy Acy,236.0,81.0,0.0,0.0
Markieff Morris,888.0,250.0,1.0,0.0
Donatas Motiejunas,133.0,264.0,1.0,1.0
Otto Porter Jr.,750.0,161.0,0.0,0.0
Jamal Murray,200.0,326.0,1.0,0.0
Darren Collison,167.0,58.0,0.0,1.0
Ben Mclemore,887.0,12.0,0.0,0.0
Guillermo Hernangomez,54.0,238.0,1.0,1.0
Demarcus Cousins,665.0,364.0,1.0,1.0
Paul George,112.0,483.0,0.0,1.0
Demarcus Cousins,873.0,269.0,0.0,1.0
Avery Bradley,760.0,364.0,1.0,1.0
Noah Vonleh,215.0,377.0,0.0,1.0
Elfrid Payton,881.0,231.0,1.0,1.0
Rudy Gobert,69.0,270.0,1.0,1.0
Rajon Rondo,725.0,269.0,0.0,1.0
Wilson Chandler,77.0,483.0,0.0,0.0
Andrew Harrison,69.0,18.0,1.0,0.0
Darrell Arthur,64.0,252.0,1.0,1.0
Trevor Ariza,58.0,254.0,1.0,0.0
Gordon Hayward,285.0,323.0,1.0,1.0
James Johnson,298.0,288.0,1.0,0.0
Karl-Anthony Towns,69.0,238.0,1.0,1.0
Avery Bradley,743.0,246.0,0.0,0.0
Bradley Beal,51.0,234.0,1.0,1.0
Dewayne Dedmon,878.0,248.0,1.0,1.0
Justin Holiday,652.0,194.0,0.0,0.0
James Harden,773.0,472.0,0.0,1.0
Andrew Wiggins,863.0,205.0,1.0,1.0
Ron Baker,890.0,477.0,0.0,1.0
Will Barton,843.0,290.0,1.0,0.0
Jusuf Nurkic,876.0,248.0,1.0,1.0
Justin Hamilton,876.0,226.0,1.0,1.0
Jeff Green,887.0,473.0,0.0,0.0
Giannis Antetokounmpo,52.0,250.0,1.0,1.0
Jeff Green,838.0,257.0,0.0,1.0
Derrick Rose,699.0,311.0,1.0,0.0
Paul George,197.0,123.0,1.0,0.0
Andrew Wiggins,684.0,230.0,1.0,1.0
James Young,229.0,419.0,1.0,1.0
Jeff Withey,888.0,250.0,1.0,1.0
Isaiah Thomas,72.0,243.0,1.0,1.0
John Wall,67.0,252.0,1.0,0.0
Andrew Wiggins,53.0,269.0,0.0,1.0
Paul Millsap,640.0,251.0,0.0,0.0
Jakob Poeltl,54.0,259.0,1.0,1.0
Jrue Holiday,632.0,158.0,0.0,0.0
Jamychal Green,887.0,241.0,1.0,0.0
Jimmy Butler,92.0,77.0,1.0,1.0
Zach Lavine,215.0,439.0,1.0,0.0
Jamal Murray,846.0,413.0,0.0,1.0
Paul George,642.0,333.0,0.0,0.0
Ersan Ilyasova,738.0,120.0,0.0,1.0
Lou Williams,84.0,362.0,1.0,1.0
Dante Exum,126.0,482.0,0.0,0.0
Russell Westbrook,259.0,400.0,0.0,0.0
Dante Exum,706.0,81.0,0.0,0.0
Jusuf Nurkic,827.0,267.0,0.0,0.0
Skal Labissiere,888.0,250.0,1.0,1.0
Al Jefferson,84.0,282.0,0.0,0.0
Allen Crabbe,686.0,168.0,0.0,0.0
Harrison Barnes,195.0,449.0,0.0,1.0
Anthony Davis,92.0,138.0,0.0,0.0
Otto Porter Jr.,103.0,259.0,1.0,1.0
Sam Dekker,251.0,112.0,1.0,1.0
Jodie Meeks,53.0,248.0,1.0,1.0
Tim Hardaway Jr.,58.0,20.0,1.0,1.0
Wilson Chandler,112.0,305.0,0.0,1.0
Mindaugas Kuzminskas,40.0,18.0,0.0,0.0
Luke Babbitt,259.0,113.0,0.0,0.0
Harrison Barnes,660.0,365.0,0.0,1.0
Brandon Knight,112.0,99.0,0.0,1.0
Joe Johnson,141.0,293.0,0.0,0.0
Demar Derozan,709.0,270.0,0.0,1.0
Kawhi Leonard,843.0,182.0,1.0,0.0
Nick Young,103.0,25.0,1.0,0.0
Zach Lavine,691.0,256.0,0.0,0.0
Dirk Nowitzki,123.0,362.0,1.0,0.0
Marcus Smart,828.0,250.0,0.0,1.0
Kelly Olynyk,200.0,59.0,1.0,0.0
Derrick Favors,881.0,256.0,1.0,0.0
Maurice Harkless,882.0,250.0,1.0,0.0
Devin Booker,244.0,184.0,0.0,0.0
Bojan Bogdanovic,307.0,195.0,1.0,0.0
Jerian Grant,824.0,158.0,0.0,0.0
Rodney Hood,270.0,105.0,0.0,0.0
Jimmy Butler,879.0,262.0,0.0,0.0
Wesley Matthews,82.0,360.0,0.0,1.0
Zach Randolph,54.0,486.0,1.0,0.0
Nikola Mirotic,87.0,347.0,1.0,1.0
Stephen Curry,221.0,179.0,1.0,1.0
Chris Paul,293.0,233.0,0.0,0.0
Jabari Parker,175.0,89.0,0.0,0.0
Jared Dudley,172.0,319.0,0.0,1.0
Andrew Harrison,853.0,257.0,1.0,1.0
Devin Harris,290.0,300.0,0.0,1.0
Klay Thompson,882.0,236.0,1.0,0.0
Markieff Morris,50.0,473.0,0.0,0.0
Paul Millsap,288.0,308.0,0.0,0.0
Nikola Vucevic,686.0,210.0,1.0,0.0
Marc Gasol,113.0,157.0,1.0,1.0
Wilson Chandler,89.0,260.0,1.0,1.0
Terrence Ross,166.0,254.0,0.0,1.0
Julius Randle,881.0,250.0,1.0,1.0
Isaiah Whitehead,886.0,262.0,1.0,0.0
Cj Mccollum,632.0,251.0,0.0,1.0
Kyle O'Quinn,50.0,228.0,1.0,1.0
Trevor Booker,888.0,250.0,1.0,1.0
Javale Mcgee,882.0,250.0,1.0,1.0
Larry Nance Jr.,873.0,71.0,1.0,1.0
Derrick Favors,876.0,231.0,1.0,0.0
Dennis Schroder,64.0,246.0,0.0,1.0
Alan Anderson,264.0,388.0,0.0,0.0
Mike Conley,64.0,231.0,1.0,0.0
Cameron Payne,115.0,76.0,0.0,0.0
Markieff Morris,64.0,221.0,0.0,1.0
Wayne Ellington,239.0,81.0,1.0,0.0
Klay Thompson,842.0,22.0,0.0,1.0
Jonathon Simmons,878.0,249.0,0.0,1.0
Jj Redick,882.0,250.0,1.0,1.0
Deron Williams,53.0,256.0,1.0,1.0
Gorgui Dieng,84.0,225.0,0.0,1.0
Yogi Ferrell,882.0,241.0,1.0,0.0
Derrick Rose,856.0,225.0,0.0,0.0
Andre Iguodala,72.0,418.0,1.0,1.0
Karl-Anthony Towns,79.0,182.0,0.0,1.0
Clint Capela,888.0,250.0,1.0,1.0
Jimmy Butler,878.0,240.0,1.0,0.0
Kyle Korver,720.0,451.0,0.0,1.0
Jimmy Butler,886.0,264.0,1.0,0.0
Norman Powell,843.0,477.0,0.0,0.0
Chandler Parsons,878.0,248.0,1.0,0.0
Brandon Ingram,69.0,250.0,0.0,1.0
Andrew Wiggins,878.0,250.0,1.0,1.0
Tyson Chandler,876.0,266.0,1.0,0.0
Sergio Rodriguez,856.0,250.0,0.0,1.0
Marc Gasol,894.0,270.0,1.0,1.0
John Wall,210.0,305.0,0.0,1.0
Shabazz Muhammad,709.0,426.0,1.0,1.0
Karl-Anthony Towns,851.0,272.0,1.0,1.0
Justin Holiday,62.0,126.0,0.0,1.0
Kyle Lowry,295.0,300.0,0.0,1.0
Isaiah Thomas,58.0,287.0,1.0,1.0
Ersan Ilyasova,290.0,314.0,0.0,0.0
Robin Lopez,59.0,262.0,1.0,0.0
Jaylen Brown,53.0,256.0,1.0,0.0
Hassan Whiteside,882.0,248.0,0.0,0.0
